long,lat,order,hole,piece,id,group,oid_,name,folderpath,symbolid,altmode,base,clamped,extruded,snippet,popupinfo,shape_leng,shape_area,label,cartodb_id,created_at,updated_at,white_prop_1970,black_prop_1970,white_prop_1980,black_prop_1980,white_prop_1990,black_prop_1990,white_prop_2000,black_prop_2000,white_prop_2010,black_prop_2010
-78.90902972499998,35.98407276800003,20,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90872335999994,35.98357536100007,21,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90842166299996,35.98319739800007,22,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90898854399995,35.98347742900006,23,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.91100709899996,35.983719228000034,24,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.91230379299998,35.98413633000007,25,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.91314726299998,35.98517269200005,26,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.91328514599996,35.985952706000035,27,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.91323460299998,35.98720960700007,28,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90996217699995,35.98709242700005,29,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90984869399995,35.98785546100004,30,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90944733199996,35.98891041000007,31,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90909627599996,35.98907930200005,32,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90849165999998,35.98924899200006,33,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90834722799997,35.98939800000005,34,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90813645699996,35.994757822000054,35,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90792703399995,35.99502683400004,36,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90753827899992,35.99538009500003,37,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90740714199995,35.99570341200007,38,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90737085699999,35.997099939000066,39,FALSE,1,20,20.1,0,C6,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.03806861296,3.495152e-5,C,17,2015-08-07,2015-08-07,0.8755493615944873,0.12123090690380584,0.7966044167276594,0.0631409145269152,0.6393775475450917,0.3488835990568077,0.570101755042007,0.3922506104610491,0.6060070671378092,0.3360424028268551
-78.90345765599994,35.98272963800008,1,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.90327752199994,35.98319840600004,2,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.90191429299995,35.98326723800005,3,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89978686199998,35.98338160900005,4,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89744051699995,35.98332256000003,5,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89720224799999,35.98325968500006,6,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89706456399993,35.982890774000055,7,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89714607499997,35.98248812100007,8,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89720786999999,35.982085117000054,9,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89671096799998,35.98156977800005,10,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89502693499998,35.98092309500004,11,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89486619599995,35.980678674000046,12,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89490664799996,35.98014179200004,13,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89621775499995,35.97629432400004,14,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89650232999998,35.97434759200007,15,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.89654230899998,35.972947874000056,16,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
-78.90015270799995,35.97300073200006,17,FALSE,1,21,21.1,0,C7,Durham.kml/Durham/Area C,2,0,0,-1,0,NA,NA,0.0412806855,5.806706e-5,C,18,2015-08-07,2015-08-07,0.0026832045382473475,0.9948239681491172,0,0.9331097796055587,0.005494728618258534,0.989836489476869,0.013009908621014562,0.9672184462066854,0.03184575422657376,0.9205723872088108
